"No.","Time","Source","Destination","Protocol","Length","Info"
"197","31.261641354","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"198","31.261641384","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"199","31.261641404","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"200","31.261641424","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"201","31.261641454","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"202","31.261641474","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"203","31.261641494","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"204","31.261641514","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"205","31.262048411","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"206","31.262048521","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"207","31.262048541","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"208","31.262048561","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"209","31.262048581","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"210","31.262048601","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"211","31.262048621","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"212","31.262048651","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"213","31.262112491","213.57.24.97","10.0.2.15","QUIC","762","Protected Payload (KP0)"
"220","31.263506857","213.57.24.97","10.0.2.15","QUIC","90","Protected Payload (KP0)"
"228","31.312988018","213.57.24.97","10.0.2.15","QUIC","90","Protected Payload (KP0)"
"233","46.460185629","157.240.0.60","10.0.2.15","TLSv1.2","111","Application Data"
"236","46.571301483","213.57.24.97","10.0.2.15","QUIC","90","Protected Payload (KP0)"
"241","46.806968848","213.57.24.97","10.0.2.15","QUIC","90","Protected Payload (KP0)"
"242","46.906205588","213.57.24.97","10.0.2.15","QUIC","250","Protected Payload (KP0)"
"244","46.909913335","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"245","46.909975532","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"246","46.910007082","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"247","46.910051966","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"249","46.910089868","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"250","46.916260487","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"251","46.916260927","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"252","46.916344775","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"253","46.916344795","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"254","46.916393898","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"255","46.916437770","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"257","46.916512816","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"258","46.916513107","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"259","46.916588389","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"260","46.916770046","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"262","46.949484285","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"263","46.949484916","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"264","46.949484936","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"265","46.949566820","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"266","46.949602968","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"267","46.949731901","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"268","46.949822562","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"269","46.949822622","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"270","46.949822672","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"271","46.949898124","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"272","46.949898174","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"273","46.949980589","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"274","46.949980639","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"276","46.950055751","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"277","46.950122987","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"278","46.952476839","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"279","46.952477170","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"280","46.952568872","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"281","46.952568902","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"282","46.952608758","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"283","46.952656006","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"284","46.952703265","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"285","46.952750745","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"286","46.952796180","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"287","46.952857135","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"288","46.952898593","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"289","46.952944229","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"290","46.952988523","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"291","46.953067912","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"292","46.953067972","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"294","46.953143064","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"295","46.953252830","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"296","46.953253121","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"297","46.953375030","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"298","46.953416739","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"299","46.953461233","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"300","46.953509193","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"301","46.953556742","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"302","46.953604422","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"303","46.953652703","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"304","46.953700343","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"305","46.953750648","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"306","46.953797005","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"308","46.953852800","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"309","46.953909557","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"310","46.954030815","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"311","46.954080489","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"312","46.954118630","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"313","46.954176920","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"315","46.954211606","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"316","46.954281307","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"317","46.954397155","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"318","46.954439585","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"319","46.954508865","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"320","46.954541727","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"321","46.954596711","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"322","46.954652957","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"324","46.955392249","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"325","46.955392760","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"326","46.955392780","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"327","46.955504981","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"328","46.955505081","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"329","46.955568200","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"330","46.955615399","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"331","46.955682916","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"332","46.955732129","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"333","46.955782433","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"334","46.955834932","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"337","47.005340527","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"338","47.005454802","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"339","47.005454902","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"340","47.005454933","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"341","47.005517961","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"342","47.005606027","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"343","47.005606127","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"344","47.005671260","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"345","47.005706035","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"346","47.005770427","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"348","47.005887237","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"349","47.005887347","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"350","47.005887367","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"351","47.005941639","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"352","47.006413187","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"353","47.006413257","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"354","47.006491144","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"355","47.006533574","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"356","47.006578518","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"357","47.006625226","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"359","47.006674048","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"360","47.006735103","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"361","47.006848126","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"362","47.006910373","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"363","47.006958213","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"364","47.007042802","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"365","47.007042832","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"366","47.007080433","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"368","47.007125668","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"371","47.007181343","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"373","47.008833474","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"374","47.008834216","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"375","47.008834246","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"376","47.008834266","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"377","47.008834286","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"378","47.008834306","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"379","47.008834326","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"380","47.008834356","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"381","47.008904768","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"382","47.008904798","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"383","47.008904818","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"384","47.008904839","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"385","47.008904859","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"386","47.008904889","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"387","47.008904909","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"388","47.008904929","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"389","47.009095197","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"394","47.010137935","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"395","47.010138035","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"396","47.010138055","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"397","47.010138085","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"398","47.010138105","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"399","47.010138125","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"400","47.010138145","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"401","47.010138165","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"403","47.010420367","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"409","47.011795035","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"410","47.011795145","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"411","47.011795165","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"412","47.011795185","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"413","47.011795205","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"423","47.014377974","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"425","47.015670227","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"426","47.015670648","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"427","47.015670668","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"428","47.015670698","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"429","47.015670718","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"430","47.015670738","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"431","47.015670768","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"432","47.015670788","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"433","47.015754716","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"434","47.015754756","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"435","47.015754776","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"436","47.015754816","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"437","47.015754846","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"438","47.015754866","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"439","47.015754896","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"440","47.015754916","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"441","47.015841479","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"442","47.015841509","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"443","47.015841529","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"444","47.015841559","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"445","47.015841580","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"446","47.015841600","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"447","47.015841630","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"448","47.015841650","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"473","47.025519858","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"474","47.025627781","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"475","47.025627801","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"476","47.025675982","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"477","47.025738299","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"479","47.043161230","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"480","47.043161841","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"481","47.043161861","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"482","47.043161891","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"483","47.043321011","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"484","47.043321081","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"485","47.043472356","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"486","47.043472416","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"487","47.043574118","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"488","47.043574178","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"489","47.043630444","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"490","47.043715474","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"491","47.043773784","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"492","47.043847693","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"493","47.043960084","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"494","47.044037059","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"495","47.044095269","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"496","47.044282732","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"497","47.044282802","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"498","47.044282832","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"499","47.044344628","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"500","47.044423577","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"501","47.044478490","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"502","47.044548282","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"503","47.044601983","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"504","47.044724393","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"505","47.044724474","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"506","47.044848206","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"507","47.044961370","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"508","47.044961440","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"509","47.045180953","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"510","47.045181043","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"512","47.045490826","213.57.24.97","10.0.2.15","QUIC","66","Protected Payload (KP0)"
"515","47.049948194","213.57.24.97","10.0.2.15","QUIC","66","Protected Payload (KP0)"
"517","47.051951176","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"519","47.062383384","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"520","47.062384315","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"521","47.062610421","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"522","47.062610541","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"523","47.062610571","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"524","47.062734335","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"525","47.062734365","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"526","47.062850223","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"527","47.062850283","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"528","47.062934151","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"529","47.062934171","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"531","47.063026334","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"532","47.063151089","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"533","47.063499856","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"534","47.063606336","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"535","47.063724649","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"536","47.063825028","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"537","47.063911912","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"538","47.064021228","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"539","47.064021298","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"541","47.065223371","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"542","47.065223501","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"543","47.065464505","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"544","47.065464966","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"545","47.065465056","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"546","47.065554455","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"547","47.065554475","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"548","47.065554505","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"549","47.065651818","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"550","47.065651868","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"551","47.065699247","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"552","47.065752127","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"553","47.065806139","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"554","47.065862264","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"555","47.065937406","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"557","47.071509201","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"558","47.071510534","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"559","47.072974731","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"560","47.072975232","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"561","47.073080620","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"562","47.073080690","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"563","47.073137978","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"564","47.073188333","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"565","47.073290686","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"566","47.073290756","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"568","47.073552068","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"569","47.075684102","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"570","47.075845817","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"571","47.075942799","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"572","47.075942859","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"573","47.076031637","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"574","47.076098092","213.57.24.97","10.0.2.15","QUIC","1242","Protected Payload (KP0)"
"583","54.361947183","157.240.0.60","10.0.2.15","TLSv1.2","126","Application Data"
"587","57.556930303","157.240.0.60","10.0.2.15","TLSv1.2","161","Application Data, Application Data"
"590","57.759833017","213.57.24.97","10.0.2.15","QUIC","90","Protected Payload (KP0)"
"595","58.003712740","213.57.24.97","10.0.2.15","QUIC","90","Protected Payload (KP0)"
"596","58.065823374","213.57.24.97","10.0.2.15","QUIC","250","Protected Payload (KP0)"
"597","58.065823764","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"598","58.065954611","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"599","58.065954681","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"600","58.066034712","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"601","58.066034762","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"603","58.067820614","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"604","58.067820995","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"605","58.067919120","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"606","58.067919180","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"607","58.067954677","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"608","58.068008658","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"609","58.068053593","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"610","58.068094289","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"611","58.068195370","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"612","58.068195450","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
