"No.","Time","Source","Destination","Protocol","Length","Info"
"18435","118.535824928","8.8.8.8","10.0.2.15","DNS","116","Standard query response 0x29aa A clientservices.googleapis.com A 172.217.22.35 OPT"
"18436","118.547325183","10.0.2.15","172.217.22.35","QUIC","1292","Initial, DCID=c1d1cb787b6c2d30, PKN: 1, PADDING, PING, CRYPTO, PADDING, PING, PING, PING, PADDING, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, PING, PADDING, PING, PADDING, PING, PADDING, CRYPTO, PING"
"18437","118.550282751","10.0.2.15","172.217.22.35","QUIC","120","0-RTT, DCID=c1d1cb787b6c2d30"
"18438","118.579080657","8.8.8.8","10.0.2.15","DNS","157","Standard query response 0x3a96 HTTPS clientservices.googleapis.com SOA ns1.google.com OPT"
"18439","118.593068379","172.217.22.35","10.0.2.15","QUIC","1292","Initial, SCID=c1d1cb787b6c2d30, PKN: 1, ACK, PADDING"
"18440","118.629084616","172.217.22.35","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"18441","118.629545170","10.0.2.15","172.217.22.35","QUIC","120","Handshake, DCID=c1d1cb787b6c2d30"
"18442","118.629614260","172.217.22.35","10.0.2.15","QUIC","846","Protected Payload (KP0)"
"18443","118.629898233","10.0.2.15","172.217.22.35","QUIC","1288","Protected Payload (KP0), DCID=c1d1cb787b6c2d30"
"18444","118.629914553","10.0.2.15","172.217.22.35","QUIC","1292","Protected Payload (KP0), DCID=c1d1cb787b6c2d30"
"18445","118.629955991","10.0.2.15","172.217.22.35","QUIC","1292","Protected Payload (KP0), DCID=c1d1cb787b6c2d30"
"18446","118.629970498","10.0.2.15","172.217.22.35","QUIC","1292","Protected Payload (KP0), DCID=c1d1cb787b6c2d30"
"18447","118.630039117","10.0.2.15","172.217.22.35","QUIC","1292","Protected Payload (KP0), DCID=c1d1cb787b6c2d30"
"18448","118.630051009","10.0.2.15","172.217.22.35","QUIC","1292","Protected Payload (KP0), DCID=c1d1cb787b6c2d30"
"18449","118.630078190","10.0.2.15","172.217.22.35","QUIC","1292","Protected Payload (KP0), DCID=c1d1cb787b6c2d30"
"18450","118.630087929","10.0.2.15","172.217.22.35","QUIC","1292","Protected Payload (KP0), DCID=c1d1cb787b6c2d30"
"18451","118.630117985","10.0.2.15","172.217.22.35","QUIC","1292","Protected Payload (KP0), DCID=c1d1cb787b6c2d30"
"18452","118.630977743","172.217.22.35","10.0.2.15","QUIC","232","Protected Payload (KP0)"
"18453","118.631042554","10.0.2.15","172.217.22.35","QUIC","73","Protected Payload (KP0), DCID=c1d1cb787b6c2d30"
"18454","118.631168230","172.217.22.35","10.0.2.15","QUIC","66","Protected Payload (KP0)"
